Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Event Management,Chrome 74.0.3729.131,,2019-05-10 15:40:05,2019-05-10 15:48:42,8m - 36.459s,PASSED
,,,,,,
Test Cases/Login to unicrm,Chrome 74.0.3729.131,,2019-05-10 15:40:16,2019-05-10 15:42:35,2m - 18.872s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,Open browser,2019-05-10 15:40:44,2019-05-10 15:41:45,1m - 1.218s,PASSED
"navigateToUrl(""https://unicrm--engageuat.my.salesforce.com/"")",Chrome 74.0.3729.131,,2019-05-10 15:41:45,2019-05-10 15:41:55,10.487s,PASSED
"setText(findTestObject(""Page_Login  Salesforce/input_Username_username""), ""eventsadmin@monash.edu.engageuat"")",Chrome 74.0.3729.131,,2019-05-10 15:41:55,2019-05-10 15:41:58,2.189s,PASSED
"setEncryptedText(findTestObject(""Page_Login  Salesforce/input_Password_pw""), ""VWz9qj7gPNou+AqqE2IZfg=="")",Chrome 74.0.3729.131,,2019-05-10 15:41:58,2019-05-10 15:41:58,0.745s,PASSED
"click(findTestObject(""Page_Login  Salesforce/input_Password_Login""))",Chrome 74.0.3729.131,,2019-05-10 15:41:58,2019-05-10 15:42:07,8.321s,PASSED
waitForPageLoad(6),Chrome 74.0.3729.131,,2019-05-10 15:42:07,2019-05-10 15:42:22,14.947s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,2019-05-10 15:42:22,2019-05-10 15:42:25,3.822s,PASSED
"waitForElementClickable(findTestObject(""Page_Home  Salesforce/span_Campaigns""), 0)",Chrome 74.0.3729.131,,2019-05-10 15:42:25,2019-05-10 15:42:29,3.390s,PASSED
delay(3),Chrome 74.0.3729.131,,2019-05-10 15:42:29,2019-05-10 15:42:34,4.978s,PASSED
"comment(""Use has been successfully logged into unicrm"")",Chrome 74.0.3729.131,,2019-05-10 15:42:34,2019-05-10 15:42:34,0.662s,PASSED
,,,,,,
Test Cases/Create event,Chrome 74.0.3729.131,,2019-05-10 15:42:35,2019-05-10 15:43:18,43.205s,PASSED
"navigateToUrl(""https://unicrm--engageuat.lightning.force.com/lightning/o/Campaign/list?filterName=Recent"", STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-10 15:42:58,2019-05-10 15:43:00,1.653s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/div_New (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:00,2019-05-10 15:43:04,3.562s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/span_Guest List Containing Campaign Members_slds-radio--faux (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:04,2019-05-10 15:43:06,2.748s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/span_Guest List Containing Campaign Members_slds-radio--faux (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:06,2019-05-10 15:43:07,0.318s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/span_Next (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:07,2019-05-10 15:43:07,0.248s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__71009a (1)""), ""Automated Test Campaign"")",Chrome 74.0.3729.131,,2019-05-10 15:43:07,2019-05-10 15:43:10,3.314s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_Status""))",Chrome 74.0.3729.131,,2019-05-10 15:43:10,2019-05-10 15:43:11,0.411s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Planned""))",Chrome 74.0.3729.131,,2019-05-10 15:43:11,2019-05-10 15:43:11,0.184s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_group""))",Chrome 74.0.3729.131,,2019-05-10 15:43:11,2019-05-10 15:43:11,0.268s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Alumni""))",Chrome 74.0.3729.131,,2019-05-10 15:43:11,2019-05-10 15:43:11,0.199s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/label_Event Location real (1)""), ""21 welington rd"")",Chrome 74.0.3729.131,,2019-05-10 15:43:11,2019-05-10 15:43:12,0.308s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Start_date""), ""27/06/2019"")",Chrome 74.0.3729.131,,2019-05-10 15:43:12,2019-05-10 15:43:12,0.486s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Start time (1)""), """")",Chrome 74.0.3729.131,,2019-05-10 15:43:12,2019-05-10 15:43:13,0.361s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/End_Date (1)""), ""30/06/2019"")",Chrome 74.0.3729.131,,2019-05-10 15:43:13,2019-05-10 15:43:13,0.293s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/Event_end_time (1)""), """")",Chrome 74.0.3729.131,,2019-05-10 15:43:13,2019-05-10 15:43:13,0.221s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_street (1)""), ""street"")",Chrome 74.0.3729.131,,2019-05-10 15:43:13,2019-05-10 15:43:13,0.245s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_city (1)""), ""city"")",Chrome 74.0.3729.131,,2019-05-10 15:43:13,2019-05-10 15:43:14,0.289s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/event_state (1)""), ""state"")",Chrome 74.0.3729.131,,2019-05-10 15:43:14,2019-05-10 15:43:14,0.295s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4091117a""), ""3000"")",Chrome 74.0.3729.131,,2019-05-10 15:43:14,2019-05-10 15:43:14,0.267s,PASSED
"setText(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/input__4431117a""), ""Australia"")",Chrome 74.0.3729.131,,2019-05-10 15:43:14,2019-05-10 15:43:15,0.535s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Corporate""))",Chrome 74.0.3729.131,,2019-05-10 15:43:15,2019-05-10 15:43:15,0.254s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/a_Social""))",Chrome 74.0.3729.131,,2019-05-10 15:43:15,2019-05-10 15:43:16,0.494s,PASSED
"click(findTestObject(""Page_Recently Viewed  Campaigns  Salesforce/button_Save""))",Chrome 74.0.3729.131,,2019-05-10 15:43:16,2019-05-10 15:43:16,0.203s,PASSED
delay(2),Chrome 74.0.3729.131,,2019-05-10 15:43:16,2019-05-10 15:43:18,2.072s,PASSED
"comment(""Even has been created in unicrm"")",Chrome 74.0.3729.131,,2019-05-10 15:43:18,2019-05-10 15:43:18,0.031s,PASSED
,,,,,,
Test Cases/Create Guest list,Chrome 74.0.3729.131,,2019-05-10 15:43:18,2019-05-10 15:43:59,40.804s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_New (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:44,2019-05-10 15:43:45,0.435s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_ERDA Guest List (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:45,2019-05-10 15:43:46,1.027s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/span_Next (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:46,2019-05-10 15:43:46,0.330s,PASSED
"setText(findTestObject(""Page_Automated Test Campaign  Salesforce/input__1362495a (1)""), ""Automated Guest List"")",Chrome 74.0.3729.131,,2019-05-10 15:43:46,2019-05-10 15:43:48,1.984s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/button_Save (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:43:48,2019-05-10 15:43:49,0.540s,PASSED
delay(10),Chrome 74.0.3729.131,,2019-05-10 15:43:49,2019-05-10 15:43:59,10.054s,PASSED
"comment(""Guest List has been created in unicrm"")",Chrome 74.0.3729.131,,2019-05-10 15:43:59,2019-05-10 15:43:59,0.059s,PASSED
,,,,,,
Test Cases/Add Guests,Chrome 74.0.3729.131,,2019-05-10 15:43:59,2019-05-10 15:45:06,1m - 6.439s,PASSED
"waitForElementVisible(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""), 20)",Chrome 74.0.3729.131,,2019-05-10 15:44:31,2019-05-10 15:44:31,0.501s,PASSED
"click(findTestObject(""Page_Automated Test Campaign  Salesforce/a_Automated Guest List (1)""))",Chrome 74.0.3729.131,,2019-05-10 15:44:31,2019-05-10 15:44:31,0.242s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,2019-05-10 15:44:31,2019-05-10 15:44:41,10.075s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/div_Add Constituents""))",Chrome 74.0.3729.131,,2019-05-10 15:44:41,2019-05-10 15:44:42,0.429s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/h2_Add Constituents to Campaign""))",Chrome 74.0.3729.131,,2019-05-10 15:44:42,2019-05-10 15:44:43,1.382s,PASSED
"click(findTestObject(""Page_Automated Guest List  Salesforce/span_Action_slds-checkbox--faux""))",Chrome 74.0.3729.131,,2019-05-10 15:44:43,2019-05-10 15:44:47,4.154s,PASSED
